ANIO,MES,DIA,SERVICIO,NB_COLA,LLAMADAS_DIA,REITERADAS_DIA,LLAMADAS_MES,REITERADAS_MES,FECHA,LLAMADAS_SEM,REITERADAS_SEM,SEMANA_MES
2023,3,13,CHAT CONSULTAS,CHAT CONSULTAS,236,60,3119,1088,2023-03-13,1226,402,S2
2023,3,13,CORNER,CORNER,1,0,4,0,2023-03-13,1,0,S2
2023,3,13,RECLAMOS,RECLAMOS,1770,117,18592,2074,2023-03-13,7272,598,S2
2023,3,13,SERVICE TO SALE,SERVICE TO SALE,42,4,471,92,2023-03-13,136,11,S2
2023,3,13,LINEA EMPRESAS,LINEA EMPRESAS,815,127,7933,2223,2023-03-13,3095,658,S2
2023,3,13,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1661,180,18206,4018,2023-03-13,7020,1190,S2
2023,3,13,TARJETAS,TARJETAS,4244,415,46349,10321,2023-03-13,18335,3073,S2
2023,3,13,ALTO VALOR,ALTO VALOR,502,60,5514,1463,2023-03-13,2101,404,S2
2023,3,13,CHAT RECLAMOS,CHAT RECLAMOS,436,130,4419,1411,2023-03-13,1785,577,S2
2023,3,13,VENTAS CROSS,VENTAS CROSS,814,21,8512,632,2023-03-13,3330,175,S2
2023,3,13,LINEA NEGOCIOS,LINEA NEGOCIOS,130,5,1246,204,2023-03-13,533,69,S2
2023,3,13,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,662,32,10445,1054,2023-03-13,3091,248,S2
2023,3,13,SOPORTE DIGITAL%,SOPORTE DIGITAL%,73,12,638,81,2023-03-13,254,34,S2
2023,3,13,BOP,BOP,7935,975,89451,20036,2023-03-13,33978,5952,S2
2023,4,13,SOPORTE DIGITAL%,SOPORTE DIGITAL%,46,7,580,67,2023-04-13,273,35,S2
2023,4,13,SERVICE TO SALE,SERVICE TO SALE,244,24,2018,353,2023-04-13,1113,176,S2
2023,4,13,BOP,BOP,6579,781,80512,17670,2023-04-13,36653,6666,S2
2023,4,13,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),314,27,2518,286,2023-04-13,1372,131,S2
2023,4,14,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,777,62,10432,1129,2023-04-14,4200,408,S2
2023,4,14,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,10,0,2023-04-14,5,0,S2
2023,4,14,RECLAMOS,RECLAMOS,1485,87,18562,2042,2023-04-14,9766,881,S2
2023,4,14,BOP,BOP,6568,781,87080,19452,2023-04-14,43221,8149,S2
2023,4,14,CHAT RECLAMOS,CHAT RECLAMOS,329,84,4613,1521,2023-04-14,2219,741,S2
2023,4,14,SOPORTE DIGITAL%,SOPORTE DIGITAL%,53,4,633,71,2023-04-14,326,39,S2
2023,4,14,VENTAS CROSS,VENTAS CROSS,668,12,8555,625,2023-04-14,4423,251,S2
2023,4,14,LINEA EMPRESAS,LINEA EMPRESAS,690,108,7152,1788,2023-04-14,4131,938,S2
2023,4,14,CHAT CONSULTAS,CHAT CONSULTAS,198,51,3016,1029,2023-04-14,1383,427,S2
2023,4,14,SOS,SOS,2532,243,33304,5250,2023-04-14,16743,2264,S2
2023,4,14,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),278,26,2796,327,2023-04-14,1650,168,S2
2023,4,14,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1740,191,21900,4662,2023-04-14,10971,1940,S2
2023,4,14,RECONQUISTA BOP,RECONQUISTA BOP,69,1,69,1,2023-04-14,69,1,S2
2023,4,14,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,32,0,32,0,2023-04-14,32,0,S2
2023,4,14,SERVICE TO SALE,SERVICE TO SALE,218,22,2236,400,2023-04-14,1331,215,S2
2023,4,14,ALTO VALOR,ALTO VALOR,438,54,5234,1335,2023-04-14,2675,534,S2
2023,4,14,TARJETAS,TARJETAS,3431,348,43030,9821,2023-04-14,22805,4166,S2
2023,4,14,LINEA NEGOCIOS,LINEA NEGOCIOS,108,7,1128,166,2023-04-14,642,81,S2
2023,4,15,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1485,163,23385,5054,2023-04-15,1485,163,S3
2023,4,15,CHAT RECLAMOS,CHAT RECLAMOS,261,72,4874,1615,2023-04-15,261,72,S3
2023,4,15,RECONQUISTA BOP,RECONQUISTA BOP,69,0,138,1,2023-04-15,69,0,S3
2023,4,15,RECLAMOS,RECLAMOS,986,45,19548,2157,2023-04-15,986,45,S3
2023,4,15,SOPORTE DIGITAL%,SOPORTE DIGITAL%,41,6,674,78,2023-04-15,41,6,S3
2023,4,15,TARJETAS,TARJETAS,2773,275,45803,10636,2023-04-15,2773,275,S3
2023,4,15,LINEA NEGOCIOS,LINEA NEGOCIOS,59,3,1187,175,2023-04-15,59,3,S3
2023,4,15,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,28,0,60,0,2023-04-15,28,0,S3
2023,4,15,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),187,21,2983,358,2023-04-15,187,21,S3
2023,4,15,LINEA EMPRESAS,LINEA EMPRESAS,328,56,7480,1895,2023-04-15,328,56,S3
2023,4,15,SERVICE TO SALE,SERVICE TO SALE,110,8,2346,421,2023-04-15,110,8,S3
2023,4,15,BOP,BOP,5416,625,92496,20872,2023-04-15,5416,625,S3
2023,4,15,VENTAS CROSS,VENTAS CROSS,478,8,9033,668,2023-04-15,478,8,S3
2023,4,15,CHAT CONSULTAS,CHAT CONSULTAS,158,38,3174,1085,2023-04-15,158,38,S3
2023,4,15,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,486,31,10918,1186,2023-04-15,486,31,S3
2023,4,15,ALTO VALOR,ALTO VALOR,330,51,5564,1453,2023-04-15,330,51,S3
2023,4,15,SOS,SOS,2410,269,35714,5695,2023-04-15,2410,269,S3
2023,4,16,CHAT CONSULTAS,CHAT CONSULTAS,102,22,3276,1116,2023-04-16,260,63,S3
2023,4,16,SOS,SOS,1297,176,37011,5966,2023-04-16,3707,469,S3
2023,4,17,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2027,231,25412,5630,2023-04-17,3512,478,S3
2023,4,17,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,11,0,2023-04-17,1,0,S3
2023,4,17,SERVICE TO SALE,SERVICE TO SALE,245,25,2591,472,2023-04-17,355,36,S3
2023,4,17,CHAT CONSULTAS,CHAT CONSULTAS,290,81,3566,1236,2023-04-17,550,153,S3
2023,4,17,SOS,SOS,3030,324,40041,6567,2023-04-17,6737,900,S3
2023,4,17,RECLAMOS,RECLAMOS,1945,105,21493,2457,2023-04-17,2931,167,S3
2023,4,17,BOP,BOP,8402,992,100898,23164,2023-04-17,13818,1845,S3
2023,4,17,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),355,30,3338,406,2023-04-17,542,54,S3
2023,4,17,VENTAS CROSS,VENTAS CROSS,823,12,9856,747,2023-04-17,1301,34,S3
2023,4,17,SOPORTE DIGITAL%,SOPORTE DIGITAL%,68,10,742,89,2023-04-17,109,16,S3
2023,4,17,CHAT RECLAMOS,CHAT RECLAMOS,411,121,5285,1769,2023-04-17,672,202,S3
2023,4,17,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,752,40,11670,1274,2023-04-17,1238,82,S3
2023,4,17,TARJETAS,TARJETAS,5608,596,51411,12299,2023-04-17,8381,1038,S3
2023,4,17,LINEA NEGOCIOS,LINEA NEGOCIOS,130,12,1317,200,2023-04-17,189,16,S3
2023,4,17,RECONQUISTA BOP,RECONQUISTA BOP,90,2,228,4,2023-04-17,159,2,S3
2023,4,17,ALTO VALOR,ALTO VALOR,535,61,6099,1644,2023-04-17,865,127,S3
2023,4,17,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,48,0,108,0,2023-04-17,76,0,S3
2023,4,17,LINEA EMPRESAS,LINEA EMPRESAS,773,122,8253,2147,2023-04-17,1101,201,S3
2023,4,18,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),348,40,3686,464,2023-04-18,890,99,S3
2023,4,18,ALTO VALOR,ALTO VALOR,472,60,6571,1810,2023-04-18,1337,231,S3
2023,4,18,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,673,61,12343,1383,2023-04-18,1911,163,S3
2023,4,18,RECONQUISTA BOP,RECONQUISTA BOP,90,0,318,5,2023-04-18,249,3,S3
2023,4,18,LINEA EMPRESAS,LINEA EMPRESAS,699,100,8952,2372,2023-04-18,1800,347,S3
2023,4,18,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),1,0,2,0,2023-04-18,1,0,S3
2023,4,18,LINEA NEGOCIOS,LINEA NEGOCIOS,120,6,1437,222,2023-04-18,309,28,S3
2023,4,18,RECLAMOS,RECLAMOS,1617,97,23110,2727,2023-04-18,4548,307,S3
2023,4,18,SOPORTE DIGITAL%,SOPORTE DIGITAL%,41,5,783,97,2023-04-18,150,21,S3
2023,4,18,SERVICE TO SALE,SERVICE TO SALE,248,34,2839,534,2023-04-18,603,76,S3
2023,4,18,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,36,0,144,2,2023-04-18,112,0,S3
2023,4,18,CHAT RECLAMOS,CHAT RECLAMOS,340,66,5625,1865,2023-04-18,1012,279,S3
2023,4,18,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1913,222,27325,6208,2023-04-18,5425,832,S3
2023,4,18,CHAT CONSULTAS,CHAT CONSULTAS,221,63,3787,1331,2023-04-18,771,232,S3
2023,4,18,CORNER,CORNER,2,0,4,0,2023-04-18,2,0,S3
2023,4,18,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,12,0,2023-04-18,2,0,S3
2023,4,18,BOP,BOP,6608,677,107506,24934,2023-04-18,20426,2958,S3
2023,4,18,TARJETAS,TARJETAS,3947,351,55358,13545,2023-04-18,12328,1692,S3
2023,4,18,SOS,SOS,2625,247,42666,7032,2023-04-18,9362,1233,S3
2023,4,18,VENTAS CROSS,VENTAS CROSS,703,16,10559,826,2023-04-18,2004,66,S3
2023,4,19,SOPORTE DIGITAL%,SOPORTE DIGITAL%,42,7,825,106,2023-04-19,192,29,S3
2023,4,19,RECLAMOS,RECLAMOS,1474,106,24584,2988,2023-04-19,6022,475,S3
2023,4,19,LINEA EMPRESAS,LINEA EMPRESAS,629,107,9581,2608,2023-04-19,2429,519,S3
2023,4,19,ALTO VALOR,ALTO VALOR,392,40,6963,1960,2023-04-19,1729,321,S3
2023,4,19,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,13,0,2023-04-19,3,0,S3
2023,4,19,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,40,0,184,3,2023-04-19,152,1,S3
2023,4,19,VENTAS CROSS,VENTAS CROSS,628,12,11187,899,2023-04-19,2632,98,S3
2023,4,19,LINEA NEGOCIOS,LINEA NEGOCIOS,106,4,1543,239,2023-04-19,415,40,S3
2023,4,19,TARJETAS,TARJETAS,3406,306,58764,14644,2023-04-19,15734,2354,S3
2023,4,19,RECONQUISTA BOP,RECONQUISTA BOP,100,0,418,6,2023-04-19,349,4,S3
2023,4,19,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1673,180,28998,6676,2023-04-19,7098,1155,S3
2023,4,19,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,638,55,12981,1474,2023-04-19,2549,239,S3
2023,4,19,CHAT RECLAMOS,CHAT RECLAMOS,335,87,5960,1992,2023-04-19,1347,388,S3
2023,4,19,CHAT CONSULTAS,CHAT CONSULTAS,184,37,3971,1401,2023-04-19,955,287,S3
2023,4,19,SOS,SOS,2443,264,45109,7500,2023-04-19,11805,1592,S3
2023,4,19,SERVICE TO SALE,SERVICE TO SALE,222,24,3061,585,2023-04-19,825,113,S3
2023,4,19,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),289,22,3975,509,2023-04-19,1179,132,S3
2023,4,19,BOP,BOP,6146,685,113652,26670,2023-04-19,26572,4139,S3
2023,4,20,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),1,0,3,0,2023-04-20,2,0,S3
2023,4,20,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1677,209,30675,7212,2023-04-20,8775,1538,S3
2023,4,20,RECONQUISTA BOP,RECONQUISTA BOP,101,2,519,11,2023-04-20,450,9,S3
2023,4,20,TARJETAS,TARJETAS,3205,277,61969,15715,2023-04-20,18939,3020,S3
2023,4,20,RECLAMOS,RECLAMOS,1411,107,25995,3243,2023-04-20,7433,650,S3
2023,4,20,SERVICE TO SALE,SERVICE TO SALE,239,47,3300,663,2023-04-20,1064,176,S3
2023,5,20,CHAT RECLAMOS,CHAT RECLAMOS,302,76,7372,2284,2023-05-20,2436,667,S3
2023,5,20,SOS,SOS,2498,311,64636,13442,2023-05-20,18169,2833,S3
2023,5,20,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,469,32,14616,1696,2023-05-20,4246,418,S3
2023,5,20,ALTO VALOR,ALTO VALOR,324,23,8551,2580,2023-05-20,2811,570,S3
2023,5,20,RECLAMOS,RECLAMOS,1066,52,30199,3961,2023-05-20,9757,891,S3
2023,5,20,CHAT CONSULTAS,CHAT CONSULTAS,160,55,4899,1835,2023-05-20,1452,460,S3
2023,5,20,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),170,12,4748,650,2023-05-20,1587,198,S3
2023,5,20,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,38,0,914,45,2023-05-20,301,10,S3
2023,5,20,BOP,BOP,5532,607,148371,35397,2023-05-20,47680,8246,S3
2023,5,20,LINEA NEGOCIOS,LINEA NEGOCIOS,54,3,2020,356,2023-05-20,798,110,S3
2023,5,20,RECONQUISTA BOP,RECONQUISTA BOP,68,0,2459,136,2023-05-20,709,21,S3
2023,5,20,VENTAS CROSS,VENTAS CROSS,474,7,13140,1057,2023-05-20,4332,191,S3
2023,5,20,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1557,179,38058,9536,2023-05-20,13206,2539,S3
2023,5,20,TARJETAS,TARJETAS,2899,273,66261,16558,2023-05-20,22467,3671,S3
2023,5,20,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),2,0,11,3,2023-05-20,4,0,S3
2023,5,20,SERVICE TO SALE,SERVICE TO SALE,152,17,4625,1106,2023-05-20,1562,286,S3
2023,5,20,LINEA EMPRESAS,LINEA EMPRESAS,274,42,12396,3925,2023-05-20,5017,1371,S3
2023,5,20,SOPORTE DIGITAL%,SOPORTE DIGITAL%,27,1,811,95,2023-05-20,260,28,S3
2023,5,31,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),1,0,15,4,2023-05-31,4,1,S4
2023,5,31,LINEA NEGOCIOS,LINEA NEGOCIOS,164,15,3206,593,2023-05-31,1186,150,S4
2023,5,31,CHAT RECLAMOS,CHAT RECLAMOS,496,147,10817,3535,2023-05-31,3445,1060,S4
2023,5,31,ALTO VALOR,ALTO VALOR,618,87,13073,4514,2023-05-31,4522,1076,S4
2023,5,31,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2514,320,54317,15019,2023-05-31,16259,3361,S4
2023,5,31,RECONQUISTA BOP,RECONQUISTA BOP,129,0,3450,197,2023-05-31,991,45,S4
2023,5,31,CORNER,CORNER,3,0,5,0,2023-05-31,3,0,S4
2023,5,31,SOPORTE DIGITAL%,SOPORTE DIGITAL%,61,9,1227,173,2023-05-31,416,72,S4
2023,5,31,SOS,SOS,3603,468,93667,20104,2023-05-31,27761,4622,S4
2023,5,31,TARJETAS,TARJETAS,3817,339,97205,28321,2023-05-31,30944,5788,S4
2023,5,31,RECLAMOS,RECLAMOS,1870,123,44549,6865,2023-05-31,14350,1621,S4
2023,5,31,BOP,BOP,9626,1055,215653,56884,2023-05-31,67282,12730,S4
2023,5,31,SERVICE TO SALE,SERVICE TO SALE,322,59,7215,1988,2023-05-31,2590,577,S4
2023,5,31,CHAT CONSULTAS,CHAT CONSULTAS,295,78,7280,2898,2023-05-31,2232,794,S4
2023,5,31,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,799,69,20167,2592,2023-05-31,5551,626,S4
2023,5,31,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,62,1,1312,72,2023-05-31,398,16,S4
2023,5,31,LINEA EMPRESAS,LINEA EMPRESAS,1122,176,19865,6903,2023-05-31,7469,1999,S4
2023,5,31,VENTAS CROSS,VENTAS CROSS,852,17,19511,1894,2023-05-31,6371,386,S4
2023,5,31,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),317,36,7265,1063,2023-05-31,2517,303,S4
2023,7,4,SOPORTE DIGITAL,SOPORTE DIGITAL,114,20,289,41,2023-07-04,289,41,S1
2023,7,5,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,10,0,2023-07-05,10,0,S1
2023,7,5,CHAT RECLAMOS,CHAT RECLAMOS,394,88,1597,418,2023-07-05,1597,418,S1
2023,7,5,ALTO VALOR,ALTO VALOR,444,50,1818,339,2023-07-05,1818,339,S1
2023,7,5,RECONQUISTA BOP,RECONQUISTA BOP,120,0,487,9,2023-07-05,487,9,S1
2023,7,5,SERVICE TO SALE,SERVICE TO SALE,513,80,2115,465,2023-07-05,2115,465,S1
2023,7,5,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,242,7,1213,68,2023-07-05,1213,68,S1
2023,7,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2372,296,9660,1708,2023-07-05,9660,1708,S1
2023,7,5,TARJETAS,TARJETAS,5724,555,18236,2708,2023-07-05,18236,2708,S1
2023,7,5,VENTAS CROSS,VENTAS CROSS,1165,35,4101,214,2023-07-05,4101,214,S1
2023,7,5,SOPORTE DIGITAL,SOPORTE DIGITAL,107,24,396,65,2023-07-05,396,65,S1
2023,7,5,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,62,0,234,4,2023-07-05,234,4,S1
2023,7,5,CORNER,CORNER,1,0,2,0,2023-07-05,2,0,S1
2023,7,5,CHAT CONSULTAS,CHAT CONSULTAS,436,124,2134,745,2023-07-05,2134,745,S1
2023,7,5,LINEA EMPRESAS,LINEA EMPRESAS,920,147,3409,739,2023-07-05,3409,739,S1
2023,7,5,RECLAMOS,RECLAMOS,1977,122,8184,683,2023-07-05,8184,683,S1
2023,7,5,SOS,SOS,3511,419,15998,2408,2023-07-05,15998,2408,S1
2023,7,5,LINEA NEGOCIOS,LINEA NEGOCIOS,154,12,582,60,2023-07-05,582,60,S1
2023,7,5,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),338,17,1286,108,2023-07-05,1286,108,S1
2023,7,5,BOP,BOP,10384,1162,40999,6562,2023-07-05,40999,6562,S1
2023,7,6,SOS,SOS,3058,342,19056,2939,2023-07-06,19056,2939,S1
2023,7,6,CONSULTAS ADQUI (KONECTA),CONSULTAS ADQUI (KONECTA),1,0,2,0,2023-07-06,2,0,S1
2023,7,6,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,46,0,280,4,2023-07-06,280,4,S1
2023,7,6,LINEA NEGOCIOS,LINEA NEGOCIOS,149,11,731,79,2023-07-06,731,79,S1
2023,7,6,TARJETAS,TARJETAS,4241,399,22477,3647,2023-07-06,22477,3647,S1
2023,7,6,SOPORTE DIGITAL,SOPORTE DIGITAL,103,19,499,90,2023-07-06,499,90,S1
2023,7,6,CHAT RECLAMOS,CHAT RECLAMOS,300,73,1897,510,2023-07-06,1897,510,S1
2023,7,6,VENTAS CROSS,VENTAS CROSS,847,18,4948,269,2023-07-06,4948,269,S1
2023,7,6,RECLAMOS,RECLAMOS,1744,87,9928,896,2023-07-06,9928,896,S1
2023,7,6,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),1,0,8,4,2023-07-06,8,4,S1
2023,7,6,ALTO VALOR,ALTO VALOR,373,35,2191,423,2023-07-06,2191,423,S1
2023,7,6,SERVICE TO SALE,SERVICE TO SALE,483,76,2598,589,2023-07-06,2598,589,S1
2023,7,6,BOP,BOP,8049,828,49048,8381,2023-07-06,49048,8381,S1
2023,7,6,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1999,230,11659,2187,2023-07-06,11659,2187,S1
2023,7,6,LINEA EMPRESAS,LINEA EMPRESAS,826,138,4235,981,2023-07-06,4235,981,S1
2023,7,6,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,167,7,1380,82,2023-07-06,1380,82,S1
2023,7,6,RECONQUISTA BOP,RECONQUISTA BOP,87,0,574,10,2023-07-06,574,10,S1
2023,7,6,CHAT CONSULTAS,CHAT CONSULTAS,306,93,2440,864,2023-07-06,2440,864,S1
2023,7,6,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),340,22,1626,142,2023-07-06,1626,142,S1
2023,7,7,LINEA EMPRESAS,LINEA EMPRESAS,805,131,5040,1220,2023-07-07,5040,1220,S1
2023,7,7,CHAT CONSULTAS,CHAT CONSULTAS,322,95,2762,989,2023-07-07,2762,989,S1
2023,7,7,CORNER,CORNER,2,0,4,0,2023-07-07,4,0,S1
2023,7,7,VENTAS CROSS,VENTAS CROSS,797,15,5745,330,2023-07-07,5745,330,S1
2023,7,7,TARJETAS,TARJETAS,4017,372,26494,4547,2023-07-07,26494,4547,S1
2023,7,7,RECLAMOS,RECLAMOS,1668,101,11596,1127,2023-07-07,11596,1127,S1
2023,7,7,RECONQUISTA BOP,RECONQUISTA BOP,97,1,671,13,2023-07-07,671,13,S1
2023,7,7,RETENCION PLD (GSS),RETENCION PLD (GSS),5,1,15,1,2023-07-07,15,1,S1
2023,7,7,BOP,BOP,8082,864,57130,10273,2023-07-07,57130,10273,S1
2023,7,7,ALTO VALOR,ALTO VALOR,374,45,2565,523,2023-07-07,2565,523,S1
2023,7,7,LINEA NEGOCIOS,LINEA NEGOCIOS,139,11,870,102,2023-07-07,870,102,S1
2023,7,7,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),339,31,1965,188,2023-07-07,1965,188,S1
2023,7,7,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,56,1,336,6,2023-07-07,336,6,S1
2023,7,7,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1938,207,13597,2621,2023-07-07,13597,2621,S1
2023,7,7,SOS,SOS,3152,351,22208,3510,2023-07-07,22208,3510,S1
2023,7,7,CHAT RECLAMOS,CHAT RECLAMOS,269,57,2166,580,2023-07-07,2166,580,S1
2023,7,7,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),1,0,9,4,2023-07-07,9,4,S1
2023,7,7,SERVICE TO SALE,SERVICE TO SALE,517,84,3115,723,2023-07-07,3115,723,S1
2023,7,7,SOPORTE DIGITAL,SOPORTE DIGITAL,74,9,573,103,2023-07-07,573,103,S1
2023,7,7,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,172,7,1552,101,2023-07-07,1552,101,S1
2023,7,8,LINEA NEGOCIOS,LINEA NEGOCIOS,56,6,926,114,2023-07-08,56,6,S2
2023,7,8,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1455,182,15052,3002,2023-07-08,1455,182,S2
2023,7,8,RECONQUISTA BOP,RECONQUISTA BOP,65,2,736,16,2023-07-08,65,2,S2
2023,7,8,SOS,SOS,2789,302,24997,3995,2023-07-08,2789,302,S2
2023,7,8,CHAT RECLAMOS,CHAT RECLAMOS,214,66,2380,661,2023-07-08,214,66,S2
2023,7,8,VENTAS CROSS,VENTAS CROSS,553,12,6298,375,2023-07-08,553,12,S2
2023,7,8,ALTO VALOR,ALTO VALOR,278,29,2843,596,2023-07-08,278,29,S2
2023,7,8,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,108,2,1660,106,2023-07-08,108,2,S2
2023,7,8,SERVICE TO SALE,SERVICE TO SALE,198,42,3313,784,2023-07-08,198,42,S2
2023,7,8,CHAT CONSULTAS,CHAT CONSULTAS,157,35,2919,1045,2023-07-08,157,35,S2
2023,7,8,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),184,19,2149,216,2023-07-08,184,19,S2
2023,7,8,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,35,0,371,7,2023-07-08,35,0,S2
2023,7,8,BOP,BOP,5693,647,62823,11681,2023-07-08,5693,647,S2
2023,7,8,RECLAMOS,RECLAMOS,1017,59,12613,1273,2023-07-08,1017,59,S2
2023,7,8,LINEA EMPRESAS,LINEA EMPRESAS,280,39,5320,1306,2023-07-08,280,39,S2
2023,7,8,TARJETAS,TARJETAS,2513,236,29007,5193,2023-07-08,2513,236,S2
2023,7,8,SOPORTE DIGITAL,SOPORTE DIGITAL,74,15,647,119,2023-07-08,74,15,S2
2023,7,9,CHAT CONSULTAS,CHAT CONSULTAS,148,39,3067,1094,2023-07-09,305,77,S2
2023,7,9,SOS,SOS,1337,156,26334,4237,2023-07-09,4126,495,S2
2023,6,20,SOS,SOS,2860,312,58224,11056,2023-06-20,16338,2603,S3
2023,6,20,LINEA EMPRESAS,LINEA EMPRESAS,761,92,13286,4305,2023-06-20,3489,763,S3
2023,6,20,TARJETAS,TARJETAS,3060,253,61551,14830,2023-06-20,16471,2536,S3
2023,6,20,CHAT CONSULTAS,CHAT CONSULTAS,336,107,5142,1988,2023-06-20,1618,577,S3
2023,6,20,SERVICE TO SALE,SERVICE TO SALE,421,50,7081,1861,2023-06-20,2006,394,S3
2023,6,20,BOP,BOP,7002,709,136145,31297,2023-06-20,34260,5689,S3
2023,6,20,RECLAMOS,RECLAMOS,1432,98,28139,3792,2023-06-20,7344,645,S3
2023,6,20,LINEA NEGOCIOS,LINEA NEGOCIOS,125,9,2259,417,2023-06-20,617,74,S3
2023,6,20,SOPORTE DIGITAL,SOPORTE DIGITAL,63,15,833,132,2023-06-20,238,34,S3
2023,6,20,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),286,33,4757,680,2023-06-20,1403,201,S3
2023,6,20,VENTAS CROSS,VENTAS CROSS,613,22,13152,1122,2023-06-20,3107,159,S3
2023,6,20,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1701,207,32110,7844,2023-06-20,8484,1553,S3
2023,6,20,ALTO VALOR,ALTO VALOR,295,25,6697,1663,2023-06-20,1393,196,S3
2023,6,20,RECONQUISTA BOP,RECONQUISTA BOP,76,1,1830,69,2023-06-20,441,11,S3
2023,6,20,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,59,1,744,26,2023-06-20,226,4,S3
2023,6,20,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,162,5,5787,482,2023-06-20,721,45,S3
2023,6,20,CHAT RECLAMOS,CHAT RECLAMOS,297,62,6994,2342,2023-06-20,1586,435,S3
2023,6,21,CHAT CONSULTAS,CHAT CONSULTAS,293,80,5435,2108,2023-06-21,1911,685,S3
2023,6,21,VENTAS CROSS,VENTAS CROSS,575,19,13727,1197,2023-06-21,3682,208,S3
2023,6,21,RECONQUISTA BOP,RECONQUISTA BOP,99,0,1929,71,2023-06-21,540,11,S3
2023,6,21,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),252,28,5009,725,2023-06-21,1655,239,S3
2023,6,21,BOP,BOP,6613,696,142758,33362,2023-06-21,40873,7189,S3
2023,6,21,LINEA NEGOCIOS,LINEA NEGOCIOS,138,14,2397,447,2023-06-21,755,99,S3
2023,6,21,SOS,SOS,2713,323,60937,11682,2023-06-21,19051,3130,S3
2023,6,21,RECONQUISTA TARJETAS,RECONQUISTA TARJETAS,51,1,795,31,2023-06-21,277,8,S3
2023,6,21,ALTO VALOR,ALTO VALOR,339,50,7036,1797,2023-06-21,1732,281,S3
2023,6,21,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,20,1,2023-06-21,7,0,S3
